ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
60468,S Bau,P,Sese Bau,/db/PICTURES/CMS/148200/148237.jpg,23-6-1992,lhb,ob,left-hand bat,right-arm offbreak,20.0,middle-order batter
71459,K Doriga,P,Kiplin Doriga,/db/PICTURES/CMS/179800/179883.1.jpg,18-10-1995,rhb,,right-hand bat,,20.0,wicketkeeper batter
71461,H Hiri,P,Hiri Hiri,/db/PICTURES/CMS/179800/179889.1.jpg,1-5-1995,rhb,ob,right-hand bat,right-arm offbreak,20.0,middle-order batter
52600,J Kila,P,Jason Kila,/db/PICTURES/CMS/112500/112589.1.jpg,15-1-1990,lhb,sla,left-hand bat,slow left-arm orthodox,20.0,bowling allrounder
65889,KV Morea,P,Kabua Morea,/db/PICTURES/CMS/179800/179895.1.jpg,30-9-1993,rhb,lm,right-hand bat,left-arm medium,20.0,bowler
71463,N Pokana,P,Nosaina Pokana,/db/PICTURES/CMS/179800/179897.1.jpg,12-4-1996,rhb,lf,right-hand bat,left-arm fast,20.0,bowler
101285,D Ravu,P,Damien Ravu,/db/PICTURES/CMS/321100/321140.png,3-5-1994,rhb,rmf,right-hand bat,right-arm medium-fast,20.0,bowler
61866,L Siaka,P,Lega Siaka,/db/PICTURES/CMS/148200/148245.jpg,21-12-1992,rhb,"rfm,lb",right-hand bat,"right-arm fast-medium,legbreak",20.0,opening batter
68066,CA Soper,P,Chad Soper,/db/PICTURES/CMS/148200/148220.jpg,19-11-1991,rhb,rmf,right-hand bat,right-arm medium-fast,20.0,bowler
71473,G Toka,P,Gaudi Toka,/db/PICTURES/CMS/179900/179901.1.jpg,17-6-1996,lhb,rmf,left-hand bat,right-arm medium-fast,20.0,allrounder
52584,TP Ura,P,Tony Ura,/db/PICTURES/CMS/172800/172833.1.jpg,15-10-1989,rhb,,right-hand bat,,20.0,opening batter
65887,N Vanua,P,Norman Vanua,/db/PICTURES/CMS/172800/172839.1.jpg,2-12-1993,rhb,rm,right-hand bat,right-arm medium,20.0,bowler
77237,DE Budge,P,Dylan Budge,/db/PICTURES/CMS/322400/322442.png,11-9-1995,rhb,rm,right-hand bat,right-arm medium,30.0,allrounder
81813,CN Greaves,P,Chris Greaves,/db/PICTURES/CMS/286300/286357.1.jpg,12-10-1990,rhb,lb,right-hand bat,legbreak,30.0,bowler
76927,Hamza Tahir,P,Hamza Tahir,/db/PICTURES/CMS/322400/322437.png,9-11-1995,rhb,sla,right-hand bat,slow left-arm orthodox,30.0,bowler
97047,MA Jones,P,Michael Jones,/db/PICTURES/CMS/322400/322444.png,5-1-1998,rhb,ob,right-hand bat,right-arm offbreak,30.0,top-order batter
60202,CD Wallace,WK,Craig Wallace,/db/PICTURES/CMS/172800/172863.1.jpg,27-6-1990,rhb,,right-hand bat,,30.0,wicketkeeper batter
79841,BTJ Wheal,P,Brad Wheal,/db/PICTURES/CMS/322400/322436.png,28-8-1996,rhb,rfm,right-hand bat,right-arm fast-medium,30.0,bowler
60204,OJ Hairs,P,Ollie Hairs,/db/PICTURES/CMS/118900/118935.1.jpg,14-4-1991,lhb,ob,left-hand bat,right-arm offbreak,30.0,opening batter
58190,T Bavuma,C,Temba Bavuma,/db/PICTURES/CMS/317900/317941.jpg,17-5-1990,rhb,rm,right-hand bat,right-arm medium,3.0,middle-order batter
67364,BC Fortuin,P,Bjorn Fortuin,/db/PICTURES/CMS/317900/317966.jpg,21-10-1994,rhb,sla,right-hand bat,slow left-arm orthodox,3.0,bowler
50416,RR Hendricks,P,Reeza Hendricks,/db/PICTURES/CMS/317900/317945.jpg,14-8-1989,rhb,ob,right-hand bat,right-arm offbreak,3.0,opening batter
61634,H Klaasen,P,Heinrich Klaasen,/db/PICTURES/CMS/317900/317958.jpg,30-7-1991,rhb,ob,right-hand bat,right-arm offbreak,3.0,wicketkeeper batter
50309,KA Maharaj,P,Keshav Maharaj,/db/PICTURES/CMS/317900/317953.jpg,7-2-1990,rhb,sla,right-hand bat,slow left-arm orthodox,3.0,bowler
70277,AK Markram,P,Aiden Markram,/db/PICTURES/CMS/317900/317970.jpg,4-10-1994,rhb,ob,right-hand bat,right-arm offbreak,3.0,opening batter
74351,PWA Mulder,P,Wiaan Mulder,/db/PICTURES/CMS/317900/317942.jpg,19-2-1998,rhb,rm,right-hand bat,right-arm medium,3.0,allrounder
66941,L Ngidi,P,Lungi Ngidi,/db/PICTURES/CMS/317900/317951.jpg,29-3-1996,rhb,rfm,right-hand bat,right-arm fast-medium,3.0,bowler
63651,A Nortje,P,Anrich Nortje,/db/PICTURES/CMS/317900/317968.jpg,16-11-1993,rhb,rf,right-hand bat,right-arm fast,3.0,bowler
54430,D Pretorius,P,Dwaine Pretorius,/db/PICTURES/CMS/317900/317962.jpg,29-3-1989,rhb,rmf,right-hand bat,right-arm medium-fast,3.0,bowling allrounder
58408,T Shamsi,P,Tabraiz Shamsi,/db/PICTURES/CMS/317900/317943.jpg,18-2-1990,rhb,lws,right-hand bat,left-arm wrist-spin,3.0,bowler
55398,HE van der Dussen,P,Rassie van der Dussen,/db/PICTURES/CMS/317900/317946.jpg,7-2-1989,rhb,lb,right-hand bat,legbreak,3.0,top-order batter
78229,KIC Asalanka,P,Charith Asalanka,/db/PICTURES/CMS/348100/348128.4.jpg,29-6-1997,lhb,ob,left-hand bat,right-arm offbreak,8.0,batting allrounder
62760,DM de Silva,P,Dhananjaya de Silva,/db/PICTURES/CMS/303800/303832.png,6-9-1991,rhb,ob,right-hand bat,right-arm offbreak,8.0,allrounder
70894,B Fernando,P,Binura Fernando,/db/PICTURES/CMS/317600/317696.jpg,12-7-1995,rhb,lmf,right-hand bat,left-arm medium-fast,8.0,bowler
78231,WIA Fernando,P,Avishka Fernando,/db/PICTURES/CMS/289600/289652.1.jpg,5-4-1998,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,opening batter
70580,C Karunaratne,P,Chamika Karunaratne,/db/PICTURES/CMS/303800/303830.png,29-5-1996,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,bowling allrounder
78235,CBRLS Kumara,P,Lahiru Kumara,/db/PICTURES/CMS/303800/303837.png,13-2-1997,lhb,rf,left-hand bat,right-arm fast,8.0,bowler
93033,P Nissanka,P,Pathum Nissanka,/db/PICTURES/CMS/318400/318435.jpg,18-5-1998,rhb,,right-hand bat,,8.0,top-order batter
56511,PBB Rajapaksa,WK,Bhanuka Rajapaksa,/db/PICTURES/CMS/338100/338183.4.jpg,24-10-1991,lhb,rm,left-hand bat,right-arm medium,8.0,top-order batter
101991,M Theekshana,P,Maheesh Theekshana,/db/PICTURES/CMS/336200/336296.4.jpg,1-8-2000,rhb,ob,right-hand bat,right-arm offbreak,8.0,bowler
70405,N Pooran,VCK,Nicholas Pooran,/db/PICTURES/CMS/302200/302286.jpg,2-10-1995,lhb,ob,left-hand bat,right-arm offbreak,4.0,wicketkeeper batter
59349,RL Chase,P,Roston Chase,/db/PICTURES/CMS/305900/305909.1.jpg,22-3-1992,rhb,ob,right-hand bat,right-arm offbreak,4.0,allrounder
72393,SO Hetmyer,P,Shimron Hetmyer,/db/PICTURES/CMS/356800/356802.1.png,26-12-1996,lhb,,left-hand bat,,4.0,top-order batter
66259,AJ Hosein,P,Akeal Hosein,/db/PICTURES/CMS/326100/326139.4.jpg,25-4-1993,lhb,sla,left-hand bat,slow left-arm orthodox,4.0,bowler
84225,O Thomas,P,Oshane Thomas,/db/PICTURES/CMS/307600/307607.jpg,18-2-1997,lhb,rf,left-hand bat,right-arm fast,4.0,bowler
61941,HR Walsh,P,Hayden Walsh,/db/PICTURES/CMS/286800/286881.1.jpg,23-4-1992,lhb,lbg,left-hand bat,legbreak googly,4.0,bowler
72385,FA Allen,P,Fabian Allen,/db/PICTURES/CMS/300700/300765.1.jpg,7-5-1995,rhb,sla,right-hand bat,slow left-arm orthodox,4.0,bowling allrounder
83915,OC McCoy,P,Obed McCoy,/db/PICTURES/CMS/322000/322031.png,4-1-1997,lhb,lfm,left-hand bat,left-arm fast-medium,4.0,bowler
80247,Azmatullah Omarzai,P,Azmatullah Omarzai,/db/PICTURES/CMS/347800/347832.4.jpg,24-3-2000,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,allrounder
80259,Darwish Rasooli,P,Darwish Rasooli,/db/PICTURES/CMS/347800/347833.4.jpg,12-12-1999,rhb,ob,right-hand bat,right-arm offbreak,40.0,top-order batter
90231,Fazalhaq Farooqi,P,Fazalhaq Farooqi,/db/PICTURES/CMS/306700/306755.3.jpg,22-9-2000,rhb,lfm,right-hand bat,left-arm fast-medium,40.0,bowler
84865,Ibrahim Zadran,P,Ibrahim Zadran,/db/PICTURES/CMS/303200/303273.jpg,12-12-2001,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,opening batter
104685,Mohammad Saleem,P,Mohammad Saleem,/db/PICTURES/CMS/347800/347834.4.jpg,9-9-2002,rhb,rf,right-hand bat,right-arm fast,40.0,bowler
84117,Qais Ahmad,P,Qais Ahmad,/db/PICTURES/CMS/296500/296532.1.jpg,15-8-2000,rhb,lb,right-hand bat,legbreak,40.0,bowler
83439,TH David,P,Tim David,/db/PICTURES/CMS/313600/313639.1.jpg,16-3-1996,rhb,ob,right-hand bat,right-arm offbreak,2.0,middle-order batter
96335,C Green,P,Cameron Green,/db/PICTURES/CMS/315600/315603.jpg,3-6-1999,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,batting allrounder
86321,Ebadot Hossain,P,Ebadot Hossain,/db/PICTURES/CMS/341000/341045.4.jpg,7-1-1994,rhb,rfm,right-hand bat,right-arm fast-medium,25.0,bowler
85693,Hasan Mahmud,P,Hasan Mahmud,/db/PICTURES/CMS/303200/303249.jpg,12-10-1999,rhb,rfm,right-hand bat,right-arm fast-medium,25.0,bowler
70877,Mehidy Hasan Miraz,P,Mehidy Hasan Miraz,/db/PICTURES/CMS/303000/303000.jpg,25-10-1997,rhb,ob,right-hand bat,right-arm offbreak,25.0,allrounder
67276,Mosaddek Hossain,P,Mosaddek Hossain,/db/PICTURES/CMS/303100/303147.jpg,10-12-1995,rhb,ob,right-hand bat,right-arm offbreak,25.0,middle-order batter
70872,Najmul Hossain Shanto,P,Najmul Hossain Shanto,/db/PICTURES/CMS/303200/303241.jpg,25-8-1998,lhb,ob,left-hand bat,right-arm offbreak,25.0,top-order batter
70873,Yasir Ali,P,Yasir Ali,/db/PICTURES/CMS/179500/179555.1.jpg,3-6-1996,rhb,ob,right-hand bat,right-arm offbreak,25.0,middle-order batter
84027,HC Brook,P,Harry Brook,/db/PICTURES/CMS/271800/271830.jpg,22-2-1999,rhb,rm,right-hand bat,right-arm medium,1.0,batter
72363,PD Salt,P,Phil Salt,/db/PICTURES/CMS/312100/312181.png,28-8-1996,rhb,ob,right-hand bat,right-arm offbreak,1.0,wicketkeeper batter
101430,Arshdeep Singh,P,Arshdeep Singh,/db/PICTURES/CMS/356700/356795.1.png,5-2-1999,lhb,lmf,left-hand bat,left-arm medium-fast,6.0,bowler
61325,YS Chahal,P,Yuzvendra Chahal,/db/PICTURES/CMS/312100/312155.png,23-7-1990,rhb,lbg,right-hand bat,legbreak googly,6.0,bowler
64479,DJ Hooda,P,Deepak Hooda,/db/PICTURES/CMS/343200/343251.4.jpg,19-4-1995,rhb,ob,right-hand bat,right-arm offbreak,6.0,allrounder
59260,HV Patel,P,Harshal Patel,/db/PICTURES/CMS/381300/381373.4.png,23-11-1990,rhb,rm,right-hand bat,right-arm medium,6.0,bowler
67455,AR Patel,P,Axar Patel,/db/PICTURES/CMS/329300/329344.4.jpg,20-1-1994,lhb,sla,left-hand bat,slow left-arm orthodox,6.0,bowling allrounder
89739,ST Doheny,P,Stephen Doheny,/db/PICTURES/CMS/341900/341910.4.jpg,20-8-1998,rhb,,right-hand bat,,29.0,opening batter
97424,F Hand,P,Fionn Hand,/db/PICTURES/CMS/348100/348137.4.jpg,1-7-1998,rhb,rm,right-hand bat,right-arm medium,29.0,bowling allrounder
58407,GI Hume,P,Graham Hume,/db/PICTURES/CMS/112600/112615.1.jpg,23-11-1990,lhb,rfm,left-hand bat,right-arm fast-medium,29.0,bowler
56835,BJ McCarthy,P,Barry McCarthy,/db/PICTURES/CMS/305200/305253.jpg,13-9-1992,rhb,rfm,right-hand bat,right-arm fast-medium,29.0,bowler
108082,C Olphert,P,Conor Olphert,/db/PICTURES/CMS/341900/341911.4.jpg,28-12-1995,rhb,rm,right-hand bat,right-arm medium,29.0,bowler
104954,D la Cock,P,Divan la Cock,/db/PICTURES/CMS/347800/347840.4.jpg,23-2-2003,rhb,lb,right-hand bat,legbreak,28.0,opening batter
80829,L Louwrens,P,Lo-handre Louwrens,/db/PICTURES/CMS/347800/347848.4.jpg,24-4-1999,rhb,,right-hand bat,,28.0,wicketkeeper batter
65868,T Lungameni,P,Tangeni Lungameni,/db/PICTURES/CMS/347800/347841.4.jpg,17-4-1992,rhb,lm,right-hand bat,left-arm medium,28.0,bowler
101586,AT Nidamanuru,P,Teja Nidamanuru,/db/PICTURES/CMS/366300/366322.4.jpg,22-8-1994,rhb,ob,right-hand bat,right-arm offbreak,15.0,allrounder
105883,TJG Pringle,P,Tim Pringle,,29-8-2002,rhb,sla,right-hand bat,slow left-arm orthodox,15.0,allrounder
110224,Shariz Ahmad,P,Shariz Ahmad,/db/PICTURES/CMS/362800/362803.4.jpg,21-4-2003,lhb,lbg,left-hand bat,legbreak googly,15.0,bowler
102987,Vikramjit Singh,P,Vikramjit Singh,/db/PICTURES/CMS/362800/362805.1.png,9-1-2003,lhb,rm,left-hand bat,right-arm medium,15.0,opening batter
89097,FH Allen,P,Finn Allen,/db/PICTURES/CMS/271800/271806.jpg,22-4-1999,rhb,,right-hand bat,,5.0,top-order batter
54369,MG Bracewell,P,Michael Bracewell,/db/PICTURES/CMS/356800/356810.1.png,14-2-1991,lhb,ob,left-hand bat,right-arm offbreak,5.0,batting allrounder
75215,Khushdil Shah,P,Khushdil Shah,/db/PICTURES/CMS/302800/302876.jpg,7-2-1995,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,middle-order batter
106787,Mohammad Haris,P,Mohammad Haris,,30-3-2001,rhb,ob,right-hand bat,right-arm offbreak,7.0,wicketkeeper batter
103402,Mohammad Hasnain,P,Mohammad Hasnain,/db/PICTURES/CMS/302800/302877.jpg,5-4-2000,rhb,rf,right-hand bat,right-arm fast,7.0,bowler
103399,Naseem Shah,P,Naseem Shah,/db/PICTURES/CMS/302800/302821.jpg,15-2-2003,rhb,rf,right-hand bat,right-arm fast,7.0,bowler
49236,Shan Masood,P,Shan Masood,/db/PICTURES/CMS/302800/302826.jpg,14-10-1989,lhb,rmf,left-hand bat,right-arm medium-fast,7.0,opening batter
88557,B McMullen,P,Brandon McMullen,,18-10-1999,rhb,rm,right-hand bat,right-arm medium,30.0,batting allrounder
72419,CB Sole,P,Chris Sole,/db/PICTURES/CMS/322400/322438.png,27-2-1994,rhb,rfm,right-hand bat,right-arm fast-medium,30.0,bowler
69697,T Stubbs,P,Tristan Stubbs,/db/PICTURES/CMS/345900/345940.4.jpg,14-8-2000,rhb,ob,right-hand bat,right-arm offbreak,3.0,batter
89075,KNA Bandara,P,Ashen Bandara,/db/PICTURES/CMS/323000/323079.png,23-11-1998,rhb,lb,right-hand bat,legbreak,8.0,middle-order batter
78275,AM Fernando,P,Asitha Fernando,/db/PICTURES/CMS/315800/315892.jpg,31-7-1997,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,bowler
70888,BKG Mendis,P,Kusal Mendis,/db/PICTURES/CMS/303800/303835.png,2-2-1995,rhb,lb,right-hand bat,legbreak,8.0,wicketkeeper batter
64698,CAK Rajitha,P,Kasun Rajitha,/db/PICTURES/CMS/303800/303833.png,1-6-1993,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,bowler
56646,MD Gunathilaka,P,Danushka Gunathilaka,/db/PICTURES/CMS/303800/303864.jpg,17-3-1991,lhb,ob,left-hand bat,right-arm offbreak,8.0,allrounder
79067,D Madushanka,P,Dilshan Madushanka,/db/PICTURES/CMS/348100/348129.4.jpg,18-9-2000,rhb,lfm,right-hand bat,left-arm fast-medium,8.0,bowler
63447,CP Rizwan,C,CP Rizwan,/db/PICTURES/CMS/287100/287148.1.jpg,19-4-1988,rhb,lbg,right-hand bat,legbreak googly,27.0,middle-order batter
104989,V Aravind,VC,Vriitya Aravind,/db/PICTURES/CMS/348600/348615.4.jpg,11-6-2002,rhb,,right-hand bat,,27.0,wicketkeeper batter
108302,Aayan Afzal Khan,P,Aayan Afzal Khan,/db/PICTURES/CMS/348600/348618.4.jpg,15-11-2005,rhb,sla,right-hand bat,slow left-arm orthodox,27.0,bowling allrounder
95021,Aryan Lakra,P,Aryan Lakra,/db/PICTURES/CMS/348600/348620.4.jpg,13-12-2001,lhb,sla,left-hand bat,slow left-arm orthodox,27.0,bowler
106969,Basil Hameed,P,Basil Hameed,/db/PICTURES/CMS/348600/348621.4.jpg,15-4-1992,rhb,ob,right-hand bat,right-arm offbreak,27.0,middle-order batter
66416,Chirag Suri,P,Chirag Suri,/db/PICTURES/CMS/179800/179849.1.jpg,18-2-1995,rhb,"ob,lbg",right-hand bat,"right-arm offbreak,legbreak googly",27.0,opening batter
101438,Fahad Nawaz,P,Fahad Nawaz,/db/PICTURES/CMS/348600/348622.4.jpg,15-1-2000,rhb,sla,right-hand bat,slow left-arm orthodox,27.0,allrounder
106639,Junaid Siddique,P,Junaid Siddique,/db/PICTURES/CMS/347800/347887.4.jpg,6-12-1992,rhb,rmf,right-hand bat,right-arm medium-fast,27.0,bowler
49011,Kashif Daud,P,Kashif Daud,/db/PICTURES/CMS/348600/348623.4.jpg,10-2-1986,rhb,rmf,right-hand bat,right-arm medium-fast,27.0,bowling allrounder
95019,KP Meiyappan,P,Karthik Meiyappan,/db/PICTURES/CMS/348600/348624.4.jpg,8-10-2000,rhb,lb,right-hand bat,legbreak,27.0,bowler
108314,Muhammad Waseem,P,Muhammad Waseem,/db/PICTURES/CMS/348600/348612.4.jpg,12-2-1994,rhb,rm,right-hand bat,right-arm medium,27.0,opening batter
112929,Sabir Ali,P,Sabir Ali,/db/PICTURES/CMS/348600/348625.4.jpg,11-7-1991,rhb,lfm,right-hand bat,left-arm fast-medium,27.0,bowler
103780,A Sharafu,P,Alishan Sharafu,/db/PICTURES/CMS/348600/348627.4.jpg,10-1-2003,rhb,rm,right-hand bat,right-arm medium,27.0,opening batter
58886,Zahoor Khan,P,Zahoor Khan,/db/PICTURES/CMS/287100/287145.1.jpg,25-5-1989,rhb,rmf,right-hand bat,right-arm medium-fast,27.0,bowler
106148,Zawar Farid,P,Zawar Farid,/db/PICTURES/CMS/348600/348630.4.jpg,25-7-1992,rhb,rm,right-hand bat,right-arm medium,,bowler
80425,R Powell,VC,Rovman Powell,/db/PICTURES/CMS/246200/246267.1.jpg,23-7-1993,rhb,rmf,right-hand bat,right-arm medium-fast,4.0,middle-order batter
49036,SSJ Brooks,P,Shamarh Brooks,/db/PICTURES/CMS/305900/305918.1.jpg,1-10-1988,rhb,lb,right-hand bat,legbreak,4.0,top-order batter
61414,Y Cariah,P,Yannic Cariah,/db/PICTURES/CMS/348100/348145.4.jpg,22-6-1992,lhb,lb,left-hand bat,legbreak,4.0,bowler
72397,AS Joseph,P,Alzarri Joseph,/db/PICTURES/CMS/321900/321943.png,20-11-1996,rhb,rf,right-hand bat,right-arm fast,4.0,bowler
72399,BA King,P,Brandon King,/db/PICTURES/CMS/232700/232775.jpg,16-12-1994,rhb,,right-hand bat,,4.0,top-order batter
56832,KR Mayers,P,Kyle Mayers,/db/PICTURES/CMS/316000/316081.png,8-9-1992,lhb,rm,left-hand bat,right-arm medium,4.0,batting allrounder
62139,RA Reifer,P,Raymon Reifer,/db/PICTURES/CMS/305900/305914.1.jpg,11-5-1991,lhb,lmf,left-hand bat,left-arm medium-fast,4.0,allrounder
80451,OF Smith,P,Odean Smith,/db/PICTURES/CMS/348100/348147.4.jpg,1-11-1996,rhb,rfm,right-hand bat,right-arm fast-medium,4.0,bowling allrounder
64447,RP Burl,P,Ryan Burl,/db/PICTURES/CMS/179700/179753.1.jpg,15-4-1994,lhb,lb,left-hand bat,legbreak,9.0,allrounder
51554,RW Chakabva,WK,Regis Chakabva,/db/PICTURES/CMS/128500/128565.1.jpg,20-9-1987,rhb,ob,right-hand bat,right-arm offbreak,9.0,wicketkeeper batter
73599,B Evans,P,Brad Evans,/db/PICTURES/CMS/345200/345226.4.jpg,24-3-1997,rhb,rf,right-hand bat,right-arm fast,9.0,allrounder
93909,C Madande,P,Clive Madande,/db/PICTURES/CMS/345200/345225.5.jpg,12-4-2000,rhb,,right-hand bat,,9.0,wicketkeeper batter
87157,W Madhevere,P,Wessly Madhevere,/db/PICTURES/CMS/324700/324710.4.jpg,4-9-2000,rhb,ob,right-hand bat,right-arm offbreak,9.0,allrounder
101292,T Munyonga,P,Tony Munyonga,/db/PICTURES/CMS/345200/345224.4.jpg,31-1-1999,rhb,ob,right-hand bat,right-arm offbreak,9.0,allrounder
80845,B Muzarabani,P,Blessing Muzarabani,/db/PICTURES/CMS/321400/321471.png,2-10-1996,rhb,rfm,right-hand bat,right-arm fast-medium,9.0,bowler
79665,R Ngarava,P,Richard Ngarava,/db/PICTURES/CMS/345200/345220.4.jpg,29-12-1997,lhb,lfm,left-hand bat,left-arm fast-medium,9.0,bowler
88829,M Shumba,P,Milton Shumba,/db/PICTURES/CMS/354000/354052.1.png,19-10-2000,lhb,sla,left-hand bat,slow left-arm orthodox,9.0,top-order batter
96228,Mohammad Ishaq,WK,Mohammad Ishaq,/db/PICTURES/CMS/341000/341064.4.jpg,1-2-2005,rhb,,right-hand bat,,40.0,wicketkeeper batter
106332,Nangeyalia Kharote,P,Nangeyalia Kharote,/db/PICTURES/CMS/341000/341065.4.jpg,25-4-2004,lhb,sla,left-hand bat,slow left-arm orthodox,40.0,allrounder
105215,Noor Ahmad,P,Noor Ahmad,/db/PICTURES/CMS/372500/372590.1.png,3-1-2005,rhb,lws,right-hand bat,left-arm wrist-spin,40.0,bowler
66190,TM Head,P,Travis Head,/db/PICTURES/CMS/263500/263525.1.jpg,29-12-1993,lhb,ob,left-hand bat,right-arm offbreak,2.0,top-order batter
80669,Jaker Ali,P,Jaker Ali,/db/PICTURES/CMS/349300/349343.png,22-2-1998,rhb,,right-hand bat,,25.0,batter
102030,Rishad Hossain,P,Rishad Hossain,/db/PICTURES/CMS/377500/377577.4.jpg,15-7-2002,rhb,lbg,right-hand bat,legbreak googly,25.0,bowler
86627,Tanvir Islam,P,Tanvir Islam,/db/PICTURES/CMS/269600/269672.1.jpg,25-10-1996,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,bowler
91219,Tanzid Hasan,P,Tanzid Hasan,/db/PICTURES/CMS/368000/368062.1.png,1-12-2000,lhb,,left-hand bat,,25.0,opening batter
102028,Tanzim Hasan Sakib,P,Tanzim Hasan Sakib,/db/PICTURES/CMS/377500/377584.4.jpg,20-10-2002,rhb,rm,right-hand bat,right-arm medium,25.0,bowler
91227,Towhid Hridoy,P,Towhid Hridoy,/db/PICTURES/CMS/377500/377579.4.jpg,4-12-2000,rhb,ob,right-hand bat,right-arm offbreak,25.0,top-order batter
57366,Saad Bin Zafar,C,Saad Bin Zafar,/db/PICTURES/CMS/264000/264081.1.jpg,10-11-1986,lhb,sla,left-hand bat,slow left-arm orthodox,17.0,allrounder
108046,DS Bajwa,P,Dilpreet Bajwa,,1-4-2001,rhb,ob,right-hand bat,right-arm offbreak,17.0,allrounder
80083,NS Dhaliwal,P,Navneet Dhaliwal,/db/PICTURES/CMS/241000/241035.1.jpg,10-10-1988,rhb,rmf,right-hand bat,right-arm medium-fast,17.0,middle-order batter
56872,N Dutta,P,Nikhil Dutta,/db/PICTURES/CMS/179500/179599.1.jpg,13-10-1994,rhb,ob,right-hand bat,right-arm offbreak,17.0,bowler
51014,JOA Gordon,P,Jeremy Gordon,/db/PICTURES/CMS/141500/141509.1.jpg,20-1-1987,rhb,rfm,right-hand bat,right-arm fast-medium,17.0,bowler
95122,D Heyliger,P,Dilon Heyliger,/db/PICTURES/CMS/262500/262569.1.jpg,21-10-1989,rhb,rm,right-hand bat,right-arm medium,17.0,bowler
112596,A Johnson,P,Aaron Johnson,,16-3-1991,rhb,ob,right-hand bat,right-arm offbreak,17.0,batter
99232,RR Joshi,P,Rishiv Joshi,/db/PICTURES/CMS/292400/292484.1.jpg,4-11-2000,rhb,lmf,right-hand bat,left-arm medium-fast,17.0,bowler
64426,Junaid Siddiqui,P,Junaid Siddiqui,/db/PICTURES/CMS/218500/218597.1.jpg,25-3-1985,rhb,lb,right-hand bat,legbreak,17.0,allrounder
58923,Kaleem Sana,P,Kaleem Sana,/db/PICTURES/CMS/112500/112573.1.jpg,1-1-1994,rhb,lmf,right-hand bat,left-arm medium-fast,17.0,bowler
80445,NR Kirton,P,Nicholas Kirton,,6-5-1998,lhb,,left-hand bat,,17.0,batting allrounder
106864,S Movva,WK,Shreyas Movva,,4-9-1993,rhb,,right-hand bat,,17.0,wicketkeeper batter
61997,Pargat Singh,P,Pargat Singh,,13-4-1992,rhb,ob,right-hand bat,right-arm offbreak,17.0,allrounder
65665,R Pathan,P,Rayyan Pathan,/db/PICTURES/CMS/134600/134621.1.jpg,6-12-1991,rhb,rfm,right-hand bat,right-arm fast-medium,17.0,batting allrounder
103571,Ravinderpal Singh,P,Ravinderpal Singh,,14-10-1988,rhb,ob,right-hand bat,right-arm offbreak,17.0,batter
106862,K Tathgur,P,Kanwarpal Tathgur,,5-8-1993,rhb,,right-hand bat,,17.0,batter
84169,H Thaker,P,Harsh Thaker,/db/PICTURES/CMS/365300/365312.1.png,24-10-1997,rhb,ob,right-hand bat,right-arm offbreak,17.0,allrounder
72379,JC Archer,P,Jofra Archer,/db/PICTURES/CMS/305000/305033.jpg,1-4-1995,rhb,rf,right-hand bat,right-arm fast,1.0,bowler
65672,BM Duckett,P,Ben Duckett,/db/PICTURES/CMS/303900/303917.jpg,17-10-1994,lhb,ob,left-hand bat,right-arm offbreak,1.0,top-order batter
102682,TW Hartley,P,Tom Hartley,/db/PICTURES/CMS/320900/320978.1.jpg,3-5-1999,lhb,sla,left-hand bat,slow left-arm orthodox,1.0,bowler
83741,WG Jacks,P,Will Jacks,/db/PICTURES/CMS/296200/296209.1.jpg,21-11-1998,rhb,ob,right-hand bat,right-arm offbreak,1.0,batting allrounder
74975,S Dube,P,Shivam Dube,/db/PICTURES/CMS/356700/356768.1.png,26-6-1993,lhb,rm,left-hand bat,right-arm medium,6.0,allrounder
102743,YBK Jaiswal,P,Yashasvi Jaiswal,/db/PICTURES/CMS/356800/356803.1.png,28-12-2001,lhb,lb,left-hand bat,legbreak,6.0,opening batter
67609,Kuldeep Yadav,P,Kuldeep Yadav,/db/PICTURES/CMS/304200/304208.png,14-12-1994,lhb,lws,left-hand bat,left-arm wrist-spin,6.0,bowler
87477,Mohammed Siraj,P,Mohammed Siraj,/db/PICTURES/CMS/315600/315604.jpg,13-3-1994,rhb,rf,right-hand bat,right-arm fast,6.0,bowler
60806,SV Samson,WK,Sanju Samson,/db/PICTURES/CMS/318800/318843.jpg,11-11-1994,rhb,,right-hand bat,,6.0,wicketkeeper batter
62913,GR Adair,P,Ross Adair,,21-4-1994,rhb,sla,right-hand bat,slow left-arm orthodox,29.0,top-order batter
109274,PD Blignaut,P,Peter-Daniel Blignaut,,21-10-2005,rhb,sla,right-hand bat,slow left-arm orthodox,28.0,bowler
111925,JT Brassell,P,Jack	Brassell,,31-3-2005,rhb,rm,right-hand bat,right-arm medium,28.0,bowler
